's,pos
most,jjs
prestigious,jj
churches,nns
",",","
st.,nnp
paul,nnp
's,pos
cathedral,nnp
and,cc
westminster,nnp
abbey,nnp
.,.
this,dt
being,vbg
britain,nnp
",",","
no,dt
woman,nn
has,vbz
filed,vbn
an,dt
equal-opportunity,nn
suit,nn
",",","
but,cc
the,dt
extent,nn
of,in
the,dt
problem,nn
surfaced,vbd
this,dt
summer,nn
in,in
a,dt
series,nn
of,in
letters,nns
to,to
``,``
the,dt
ringing,nnp
world,nnp
",",","
'',''
a,dt
weekly,jj
newspaper,nn
for,in
ringers,nns
.,.
one,cd
writer,nn
",",","
signing,vbg
his,prp$
letter,nn
as,in
``,``
red-blooded,jj
",",","
balanced,jj
male,nn
",",","
'',''
remarked,vbn
on,in
the,dt
``,``
frequency,nn
of,in
women,nns
fainting,vbg
in,in
peals,nns
",",","
'',''
and,cc
suggested,vbd
that,in
they,prp
``,``
settle,vb
back,rb
into,in
their,prp$
traditional,jj
role,nn
of,in
making,vbg
tea,nn
at,in
meetings,nns
.,.
'',''
in,in
the,dt
torrent,nn
of,in
replies,nns
that,in
followed,vbd
",",","
one,cd
woman,nn
ringer,nn
from,in
solihull,nnp
observed,vbn
that,in
``,``
the,dt
average,jj
male,jj
ringer,nn
leaves,vbz
quite,rb
a,dt
lot,nn
to,to
be,vb
desired,vbn
:,:
badly,rb
dressed,vbn
",",","
decorated,vbn
with,in
acne,nn
and,cc
a,dt
large,jj
beer-belly,nn
",",","
frequently,rb
unwashed,jj
and,cc
unbearably,rb
flatulent,jj
in,in
peals,nns
.,.
'',''
another,dt
women,nns
wrote,vbd
from,in
sheffield,nnp
to,to
say,vb
that,in
in,in
her,prp$
60,cd
years,nns
of,in
ringing,vbg
",",","
``,``
i,prp
have,vbp
never,rb
known,vbn
a,dt
lady,nn
to,to
faint,vb
in,in
the,dt
belfry,nn
.,.
i,prp
have,vbp
seen,vbn
one,cd
or,cc
two,cd
men,nns
die,vb
",",","
bless,vb
them,prp
.,.
'',''
investors,nns
unsettled,vbn
by,in
the,dt
stock,nn
market,nn
's,pos
gyrations,nns
can,md
take,vb
some,dt
comfort,nn
in,in
the,dt
predictable,jj
arrival,nn
of,in
quarterly,jj
dividend,nn
checks,nns
.,.
that,dt
has,vbz
been,vbn
particularly,rb
true,jj
this,dt
year,nn
with,in
many,jj
companies,nns
raising,vbg
their,prp$
payouts,nns
more,jjr
than,in
10,cd
%,nn
.,.
but,cc
do,vbp
n't,rb
breathe,vb
too,rb
easy,jj
:,:
those,dt
dividend,nn
increases,nns
may,md
signal,vb
trouble,nn
ahead,rb
for,in
stock,nn
prices,nns
",",","
some,dt
analysts,nns
warn,vbp
.,.
in,in
the,dt
past,nn
",",","
they,prp
say,vbp
",",","
the,dt
strongest,jjs
dividend,nn
growth,nn
has,vbz
often,rb
come,vbn
at,in
times,nns
when,wrb
the,dt
stock-market,nn
party,nn
was,vbd
almost,rb
over,jj
.,.
that,dt
can,md
be,vb
a,dt
trap,nn
for,in
unwary,jj
investors,nns
",",","
says,vbz
richard,nnp
bernstein,nnp
",",","
senior,jj
quantitative,jj
analyst,nn
at,in
merrill,nnp
lynch,nnp
&,cc
co,nnp
.,.
strong,jj
dividend,nn
growth,nn
",",","
he,prp
says,vbz
",",","
is,vbz
``,``
the,dt
black,jj
widow,nn
of,in
valuation,nn
'',''
--,:
a,dt
reference,nn
to,to
the,dt
female,jj
spiders,nns
that,wdt
attract,vbp
males,nns
and,cc
then,rb
kill,vbp
them,prp
after,in
mating,vbg
.,.
stephen,nnp
boesel,nnp
",",","
president,nn
of,in
t.,nnp
rowe,nnp
price,nnp
growth,nnp
and,cc
income,nnp
fund,nnp
",",","
explains,vbz
that,in
companies,nns
raise,vbp
their,prp$
payouts,nns
most,rbs
robustly,rb
only,rb
after,in
the,dt
economy,nn
and,cc
corporate,jj
profits,nns
have,vbp
been,vbn
growing,vbg
for,in
some,dt
time,nn
.,.
``,``
invariably,rb
",",","
those,dt
strong,jj
periods,nns
in,in
the,dt
economy,nn
give,vbp
way,nn
to,to
recessionary,jj
environments,nns
",",","
'',''
he,prp
says,vbz
.,.
``,``
and,cc
recessionary,jj
environments,nns
are,vbp
n't,rb
hospitable,jj
to,to
the,dt
stock,nn
market,nn
.,.
'',''
indeed,rb
",",","
analysts,nns
say,vbp
that,in
payouts,nns
have,vbp
sometimes,rb
risen,vbn
most,rbs
sharply,rb
when,wrb
prices,nns
were,vbd
already,rb
on,in
their,prp$
way,nn
down,in
from,in
cyclical,jj
peaks,nns
.,.
in,in
1976,cd
",",","
for,in
example,nn
",",","
dividends,nns
on,in
the,dt
stocks,nns
in,in
standard,nnp
&,cc
poor,nnp
's,pos
500-stock,jj
index,nn
soared,vbd
10,cd
%,nn
",",","
following,vbg
much,rb
slower,jjr
growth,nn
the,dt
year,nn
before,in
.,.
the,dt
s&p,nnp
index,nn
started,vbd
sliding,vbg
in,in
price,nn
in,in
september,nnp
1976,cd
",",","
and,cc
fell,vbd
12,cd
%,nn
in,in
1977,cd
--,:
despite,in
a,dt
15,cd
%,nn
expansion,nn
in,in
dividends,nns
that,dt
year,nn
.,.
that,dt
pattern,nn
has,vbz
n't,rb
always,rb
held,vbn
",",","
but,cc
recent,jj
strong,jj
growth,nn
in,in
dividends,nns
makes,vbz
some,dt
market,nn
watchers,nns
anxious,jj
.,.
payouts,nns
on,in
the,dt
s&p,nnp
500,cd
stocks,nns
rose,vbd
10,cd
%,nn
in,in
1988,cd
",",","
according,vbg
to,to
standard,nnp
&,cc
poor,nnp
's,pos
corp.,nnp
",",","
and,cc
wall,nnp
street,nnp
estimates,nns
for,in
1989,cd
growth,nn
are,vbp
generally,rb
between,in
9,cd
%,nn
and,cc
14,cd
%,nn
.,.
many,jj
people,nns
believe,vbp
the,dt
growth,nn
in,in
dividends,nns
will,md
slow,vb
next,jj
year,nn
",",","
although,in
a,dt
minority,nn
see,vbp
double-digit,jj
gains,nns
continuing,vbg
.,.
meanwhile,rb
",",","
many,jj
market,nn
watchers,nns
say,vbp
recent,jj
dividend,nn
trends,nns
raise,vbp
another,dt
warning,nn
flag,nn
:,:
while,in
dividends,nns
have,vbp
risen,vbn
smartly,rb
",",","
their,prp$
expansion,nn
has,vbz
n't,rb
kept,vbd
pace,nn
with,in
even,jj
stronger,jjr
advances,nns
in,in
stock,nn
prices,nns
.,.
as,in
a,dt
result,nn
",",","
the,dt
market,nn
's,pos
dividend,nn
yield,nn
--,:
dividends,nns
as,in
a,dt
percentage,nn
of,in
price,nn
--,:
has,vbp
slid,vbd
to,to
a,dt
level,nn
that,wdt
is,vbz
fairly,rb
low,jj
and,cc
unenticing,jj
by,in
historical,jj
standards,nns
.,.
put,vbn
another,dt
way,nn
",",","
the,dt
decline,nn
in,in
the,dt
yield,nn
suggests,vbz
stocks,nns
have,vbp
gotten,vbn
pretty,rb
rich,jj
in,in
price,nn
relative,jj
to,to
the,dt
dividends,nns
they,prp
pay,vbp
",",","
some,dt
market,nn
analysts,nns
say,vbp
.,.
they,prp
are,vbp
keeping,vbg
a,dt
close,jj
watch,nn
on,in
the,dt
yield,nn
on,in
the,dt
s&p,nnp
500,cd
.,.
the,dt
figure,nn
is,vbz
currently,rb
about,rb
3.3,cd
%,nn
",",","
up,in
from,in
3.2,cd
%,nn
before,in
the,dt
recent,jj
market,nn
slide,nn
.,.
some,dt
analysts,nns
say,vbp
investors,nns
should,md
run,vb
for,in
the,dt
exits,nns
if,in
a,dt
sustained,vbn
market,nn
rebound,nn
pushes,vbz
the,dt
yield,nn
below,in
3,cd
%,nn
.,.
a,dt
drop,nn
below,in
that,dt
3,cd
%,nn
benchmark,nn
``,``
has,vbz
always,rb
been,vbn
a,dt
strong,jj
warning,nn
sign,nn
that,in
stocks,nns
are,vbp
fully,rb
valued,vbn
",",","
'',''
says,vbz
mr.,nnp
boesel,nnp
of,in
t.,nnp
rowe,nnp
price,nnp
.,.
in,in
fact,nn
",",","
``,``
the,dt
market,nn
has,vbz
always,rb
tanked,vbn
.,.
always,rb
.,.
there,ex
's,vbz
never,rb
been,vbn
an,dt
exception,nn
",",","
'',''
says,vbz
gerald,nnp
w.,nnp
perritt,nnp
",",","
a,dt
chicago,nnp
investment,nn
adviser,nn
and,cc
money,nn
manager,nn
",",","
based,vbn
on,in
a,dt
review,nn
of,in
six,cd
decades,nns
of,in
stock-market,nn
data,nn
.,.
the,dt
last,jj
time,nn
the,dt
s&p,nnp
500,cd
yield,nn
dropped,vbd
below,in
3,cd
%,nn
was,vbd
in,in
the,dt
summer,nn
of,in
1987,cd
.,.
stockholders,nns
who,wp
took,vbd
the,dt
hint,nn
and,cc
sold,vbd
shares,nns
escaped,vbd
the,dt
october,nnp
debacle,nn
.,.
there,ex
have,vbp
been,vbn
only,rb
seven,cd
other,jj
times,nns
--,:
in,nn
1929,cd
",",","
1933,cd
",",","
1961,cd
",",","
1965,cd
",",","
1968,cd
",",","
1971,cd
and,cc
1972,cd
--,:
when,wrb
the,dt
yield,nn
on,in
the,dt
s&p,nnp
500,cd
dropped,vbd
below,in
3,cd
%,nn
for,in
at,in
least,jjs
two,cd
consecutive,jj
months,nns
",",","
mr.,nnp
perritt,nnp
found,vbd
.,.
and,cc
in,in
each,dt
case,nn
",",","
he,prp
says,vbz
",",","
a,dt
sharp,jj
drop,nn
in,in
stock,nn
prices,nns
began,vbd
within,in
a,dt
year,nn
.,.
still,rb
",",","
some,dt
market,nn
analysts,nns
say,vbp
the,dt
current,jj
3.3,cd
%,nn
reading,nn
is,vbz
n't,rb
as,rb
troublesome,jj
as,in
it,prp
might,md
have,vb
been,vbn
in,in
years,nns
past,nn
.,.
``,``
it,prp
's,vbz
not,rb
a,dt
very,rb
meaningful,jj
indicator,nn
currently,rb
because,in
corporations,nns
are,vbp
not,rb
behaving,vbg
in,in
a,dt
traditional,jj
manner,nn
",",","
'',''
says,vbz
james,nnp
h.,nnp
coxon,nnp
",",","
head,nn
of,in
stock,nn
investments,nns
for,in
cigna,nnp
corp.,nnp
",",","
the,dt
philadelphia-based,jj
insurer,nn
.,.
in,in
particular,jj
",",","
mr.,nnp
coxon,nnp
says,vbz
",",","
businesses,nns
are,vbp
paying,vbg
out,rp
a,dt
smaller,jjr
percentage,nn
of,in
their,prp$
profits,nns
and,cc
cash,nn
flow,nn
in,in
the,dt
form,nn
of,in
dividends,nns
than,in
they,prp
have,vbp
historically,rb
.,.
so,rb
",",","
while,in
stock,nn
prices,nns
may,md
look,vb
fairly,rb
high,jj
relative,jj
to,to
dividends,nns
",",","
they,prp
are,vbp
not,rb
excessive,jj
relative,jj
to,to
the,dt
underlying,jj
corporate,jj
strength,nn
.,.
rather,rb
than,in
increasing,vbg
dividends,nns
",",","
some,dt
companies,nns
have,vbp
used,vbn
cash,nn
to,to
buy,vb
back,rb
some,dt
of,in
their,prp$
shares,nns
",",","
notes,vbz
steven,nnp
g.,nnp
einhorn,nnp
",",","
co-chairman,nn
of,in
the,dt
investment,nn
policy,nn
committee,nn
at,in
goldman,nnp
",",","
sachs,nnp
&,cc
co,nnp
.,.
he,prp
factors,vbz
that,dt
into,in
the,dt
market,nn
yield,nn
to,to
get,vb
an,dt
adjusted,vbn
yield,nn
of,in
about,rb
3.6,cd
%,nn
.,.
that,dt
is,vbz
just,rb
a,dt
tad,nn
below,in
the,dt
average,nn
of,in
the,dt
past,jj
40,cd
years,nns
or,cc
so,rb
",",","
he,prp
says,vbz
.,.
what,wp
will,md
happen,vb
to,to
dividend,nn
growth,nn
next,jj
year,nn
?,.
common,jj
wisdom,nn
suggests,vbz
a,dt
single-digit,jj
rate,nn
of,in
growth,nn
",",","
reflecting,vbg
a,dt
weakening,nn
in,in
the,dt
economy,nn
and,cc
corporate,jj
profits,nns
.,.
painewebber,nnp
inc.,nnp
",",","
for,in
instance,nn
",",","
is,vbz
forecasting,vbg
growth,nn
in,in
s&p,nnp
500,cd
dividends,nns
of,in
just,rb
under,in
5,cd
%,nn
in,in
1990,cd
",",","
down,in
from,in
an,dt
estimated,vbn
11,cd
%,nn
this,dt
year,nn
.,.
in,in
other,jj
years,nns
in,in
which,wdt
there,ex
have,vbp
been,vbn
moderate,jj
economic,jj
slowdowns,nns
--,:
the,jj
environment,nn
the,dt
firm,nn
expects,vbz
in,in
1990,cd
--,:
the,jj
change,nn
in,in
dividends,nns
ranged,vbd
from,in
a,dt
gain,nn
of,in
4,cd
%,nn
to,to
a,dt
decline,nn
of,in
1,cd
%,nn
",",","
according,vbg
to,to
painewebber,nnp
analyst,nn
thomas,nnp
doerflinger,nnp
.,.
the,dt
minority,nn
argument,nn
",",","
meanwhile,rb
",",","
is,vbz
that,in
businesses,nns
have,vbp
the,dt
financial,jj
wherewithal,jj
this,dt
time,nn
around,rp
to,to
declare,vb
sharply,rb
higher,jjr
dividends,nns
even,rb
if,in
their,prp$
earnings,nns
weaken,vbp
.,.
dividend,nn
growth,nn
on,in
the,dt
order,nn
of,in
12,cd
%,nn
is,vbz
expected,vbn
by,in
both,dt
mr.,nnp
coxon,nnp
of,in
cigna,nnp
and,cc
mr.,nnp
einhorn,nnp
of,in
goldman,nnp
sachs,nnp
.,.
those,dt
dividend,nn
bulls,nns
argue,vbp
that,in
corporations,nns
are,vbp
in,in
the,dt
unusual,jj
position,nn
of,in
having,vbg
plenty,nn
of,in
cash,nn
left,vbd
over,rp
after,in
paying,vbg
dividends,nns
and,cc
making,vbg
capital,nn
expenditures,nns
.,.
one,cd
indicator,nn
investors,nns
might,md
want,vb
to,to
watch,vb
is,vbz
the,dt
monthly,jj
tally,nn
from,in
standard,nnp
&,cc
poor,nnp
's,pos
of,in
the,dt
number,nn
of,in
public,jj
companies,nns
adjusting,vbg
their,prp$
dividends,nns
.,.
a,dt
total,nn
of,in
139,cd
companies,nns
raised,vbd
dividends,nns
in,in
october,nnp
",",","
basically,rb
unchanged,jj
from,in
138,cd
a,dt
year,nn
ago,rb
",",","
s&p,nnp
said,vbd
wednesday,nnp
.,.
that,dt
followed,vbd
four,cd
straight,jj
months,nns
in,in
which,wdt
the,dt
number,nn
of,in
increases,nns
trailed,vbd
the,dt
year-earlier,jj
pace,nn
.,.
while,in
the,dt
s&p,nnp
tally,nn
does,vbz
n't,rb
measure,vb
the,dt
magnitude,nn
of,in
dividend,nn
changes,nns
",",","
a,dt
further,jj
slippage,nn
in,in
the,dt
number,nn
of,in
dividend,nn
increases,nns
could,md
be,vb
a,dt
harbinger,nn
of,in
slower,jjr
dividend,nn
growth,nn
next,in
year,nn
.,.
in,in
any,dt
case,nn
",",","
opinion,nn
is,vbz
mixed,vbn
on,in
how,wrb
much,jj
of,in
a,dt
boost,nn
the,dt
overall,jj
stock,nn
market,nn
would,md
get,vb
even,rb
if,in
dividend,nn
growth,nn
continues,vbz
at,in
double-digit,jj
levels,nns
.,.
mr.,nnp
einhorn,nnp
of,in
goldman,nnp
sachs,nnp
estimates,vbz
the,dt
stock,nn
market,nn
will,md
deliver,vb
a,dt
12,cd
%,nn
to,to
15,cd
%,nn
total,nn
return,nn
from,in
appreciation,nn
and,cc
dividends,nns
over,in
the,dt
next,jj
12,cd
months,nns
--,:
vs.,in
a,dt
``,``
cash,nn
rate,nn
of,in
return,nn
'',''
of,in
perhaps,rb
7,cd
%,nn
or,cc
8,cd
%,jj
if,in
dividend,nn
growth,nn
is,vbz
weak,jj
.,.
but,cc
mr.,nnp
boesel,nnp
of,in
t.,nnp
rowe,nnp
price,nnp
",",","
who,wp
also,rb
expects,vbz
12,cd
%,nn
growth,nn
in,in
dividends,nns
next,in
year,nn
",",","
does,vbz
n't,rb
think,vb
it,prp
will,md
help,vb
the,dt
overall,jj
market,nn
all,dt
that,dt
much,jj
.,.
``,``
having,vbg
the,dt
dividend,nn
increases,nns
is,vbz
a,dt
supportive,jj
element,nn
in,in
the,dt
market,nn
outlook,nn
",",","
but,cc
i,prp
do,vbp
n't,rb
think,vb
it,prp
's,vbz
a,dt
main,jj
consideration,nn
",",","
'',''
he,prp
says,vbz
.,.
with,in
slower,jjr
economic,jj
growth,nn
and,cc
flat,jj
corporate,jj
earnings,nns
likely,jj
next,in
year,nn
",",","
``,``
i,prp
would,md
n't,rb
look,vb
for,in
the,dt
market,nn
to,to
have,vb
much,jj
upside,rb
from,in
current,jj
levels,nns
.,.
'',''
your,prp$
oct.,nnp
13,cd
page-one,jj
story,nn
on,in
the,dt
renewed,vbn
plight,nn
of,in
western,nnp
union,nnp
says,vbz
that,in
western,nnp
union,nnp
had,vbd
lost,vbn
its,prp$
chance,nn
to,to
be,vb
in,in
the,dt
telephone,nn
business,nn
by,in
turning,vbg
down,in
alexander,nnp
graham,nnp
bell,nnp
's,pos
offer,nn
to,to
it,prp
of,in
his,prp$
invention,nn
",",","
because,in
it,prp
supposedly,rb
felt,vbd
that,in
voice,nn
communication,nn
would,md
never,rb
replace,vb
the,dt
telegraph,nn
.,.
such,jj
is,vbz
hardly,rb
the,dt
case,nn
.,.
bell,nnp
's,pos
father-in-law,nn
",",","
gardner,nnp
g.,nnp
hubbard,nnp
",",","
wealthy,jj
and,cc
well-connected,jj
",",","
obtained,vbd
financing,nn
to,to
start,vb
the,dt
american,nnp
bell,nnp
telephone,nnp
co.,nnp
in,in
boston,nnp
",",","
which,wdt
even,rb
had,vbd
a,dt
subsidiary,nn
in,in
new,nnp
york,nnp
called,vbn
the,dt
telephone,nnp
co.,nnp
of,in
new,nnp
york,nnp
.,.
this,dt
is,vbz
where,wrb
bell,nnp
's,pos
patents,nns
went,vbd
.,.
western,nnp
union,nnp
indeed,rb
wanted,vbd
to,to
get,vb
into,in
the,dt
telephone,nn
business,nn
.,.
it,prp
acquired,vbd
thomas,nnp
edison,nnp
's,pos
microphone,nn
patent,nn
and,cc
then,rb
immediately,rb
sued,vbd
the,dt
bell,nnp
co.,nnp
claiming,vbg
that,in
the,dt
microphone,nn
invented,vbn
by,in
my,prp$
grandfather,nn
",",","
emile,nnp
berliner,nnp
",",","
which,wdt
had,vbd
been,vbn
sold,vbn
to,to
bell,nnp
for,in
a,dt
princely,jj
$,$
"50,000",cd
",",","
infringed,vbn
upon,in
western,nnp
union,nnp
's,pos
edison,nnp
patent,nn
.,.
when,wrb
bell,nnp
established,vbd
that,in
the,dt
berliner,nnp
patent,nn
caveat,nn
was,vbd
registered,vbn
10,cd
days,nns
before,in
edison,nnp
's,pos
application,nn
",",","
western,nnp
union,nnp
dropped,vbd
the,dt
lawsuit,nn
and,cc
agreed,vbd
never,rb
to,to
enter,vb
the,dt
telephone,nn
business,nn
--,:
the,dt
basis,nn
for,in
the,dt
company,nn
's,pos
current,jj
plight,nn
.,.
oliver,nnp
berliner,nnp
beverly,nnp
hills,nnp
",",","
calif,nnp
.,.
troubled,nnp
nbi,nnp
inc.,nnp
said,vbd
it,prp
fired,vbd
more,jjr
than,in
half,pdt
its,prp$
work,nn
force,nn
and,cc
is,vbz
discontinuing,vbg
its,prp$
hardware,nn
business,nn
to,to
focus,vb
on,in
its,prp$
software,nn
and,cc
service,nn
operations,nns
.,.
the,dt
ailing,vbg
company,nn
",",","
which,wdt
has,vbz
reported,vbn
net,jj
losses,nns
for,in
16,cd
consecutive,jj
quarters,nns
",",","
said,vbd
it,prp
wo,md
n't,rb
manufacture,vb
network,nn
computer,nn
systems,nns
any,rb
more,jjr
and,cc
will,md
greatly,rb
reduce,vb
its,prp$
costly,jj
direct,jj
sales,nns
force,nn
.,.
altogether,rb
",",","
nbi,nnp
said,vbd
it,prp
will,md
eliminate,vb
266,cd
jobs,nns
at,in
its,prp$
boulder,nnp
headquarters,nn
",",","
176,cd
field,nn
sales,nns
jobs,nns
and,cc
50,cd
jobs,nns
at,in
its,prp$
canadian,jj
and,cc
united,nnp
kingdom,nnp
headquarters,nn
.,.
the,dt
company,nn
's,pos
work,nn
force,nn
will,md
fall,vb
to,to
about,in
400,cd
people,nns
.,.
stephen,nnp
g.,nnp
jerritts,nnp
",",","
president,nn
and,cc
chief,nn
executive,nn
officer,nn
",",","
said,vbd
customers,nns
were,vbd
n't,rb
willing,jj
to,to
commit,vb
to,to
an,dt
expensive,jj
nbi,nnp
hardware,nn
systems,nns
because,in
of,in
the,dt
company,nn
's,pos
financial,jj
troubles,nns
.,.
further,rb
",",","
he,prp
said,vbd
",",","
the,dt
company,nn
does,vbz
n't,rb
have,vb
the,dt
capital,nn
needed,vbn
to,to
build,vb
the,dt
business,nn
over,in
the,dt
next,jj
year,nn
or,cc
two,cd
.,.
``,``
we,prp
flat,rb
ran,vbd
out,in
of,in
financing,nn
resources,nns
",",","
'',''
mr.,nnp
jerritts,nnp
said,vbd
.,.
``,``
we,prp
had,vbd
to,to
do,vb
something,nn
structurally,rb
and,cc
radically,rb
different,jj
.,.
'',''
as,in
a,dt
result,nn
",",","
he,prp
said,vbd
nbi,nnp
will,md
focus,vb
on,in
servicing,vbg
its,prp$
installed,vbn
base,nn
of,in
systems,nns
",",","
trying,vbg
to,to
provide,vb
maintenance,nn
for,in
other,jj
manufacturers,nns
and,cc
expanding,vbg
its,prp$
software,nn
business,nn
",",","
using,vbg
some,dt
of,in
the,dt
applications,nns
it,prp
developed,vbd
for,in
its,prp$
hardware,nn
.,.
the,dt
company,nn
currently,rb
offers,vbz
a,dt
word-processing,nn
package,nn
for,in
personal,jj
computers,nns
called,vbn
legend,nnp
.,.
the,dt
company,nn
",",","
which,wdt
recently,rb
said,vbd
it,prp
lacked,vbd
the,dt
profits,nns
and,cc
capital,nn
to,to
pay,vb
dividends,nns
on,in
its,prp$
series,nnp
a,nnp
convertible,jj
preferred,vbn
stock,nn
",",","
said,vbd
it,prp
has,vbz
hired,vbn
an,dt
investment,nn
banker,nn
to,to
help,vb
it,prp
raise,vb
additional,jj
cash,nn
.,.
in,in
new,nnp
york,nnp
stock,nnp
exchange,nnp
composite,jj
trading,nn
yesterday,nn
",",","
nbi,nnp
common,nn
closed,vbd
at,in
93,cd
cents,nns
a,dt
share,nn
",",","
up,in
31,cd
cents,nns
.,.
it,prp
was,vbd
richard,nnp
nixon,nnp
's,pos
first,jj
visit,nn
to,to
china,nnp
in,in
1972,cd
that,wdt
set,vbd
in,in
motion,nn
the,dt
historic,jj
rapprochement,nn
between,in
beijing,nnp
and,cc
washington,nnp
.,.
but,cc
the,dt
former,jj
u.s.,nnp
president,nn
's,pos
sixth,jj
visit,nn
to,to
china,nnp
",",","
during,in
which,wdt
he,prp
spoke,vbd
at,in
length,nn
with,in
chinese,jj
leaders,nns
",",","
was,vbd
nowhere,rb
near,jj
as,in
successful,jj
at,in
easing,vbg
strains,nns
that,wdt
have,vbp
recently,rb
afflicted,vbn
the,dt
sino-u.s.,nnp
relationship,nn
.,.
mr.,nnp
nixon,nnp
",",","
the,dt
most,rbs
prominent,jj
american,nnp
to,to
come,vb
to,to
china,nnp
since,in
beijing,nnp
's,pos
bloody,jj
suppression,nn
of,in
pro-democracy,jj
demonstrators,nns
in,in
june,nnp
",",","
harped,vbd
on,in
international,jj
outrage,nn
over,in
the,dt
massacre,nn
.,.
the,dt
chinese,nnp
",",","
in,in
turn,nn
",",","
took,vbd
aim,nn
at,in
american,jj
``,``
interference,nn
'',''
in,in
china,nnp
's,pos
domestic,jj
affairs,nns
.,.
one,cd
official,jj
newspaper,nn
",",","
legal,nnp
daily,nnp
",",","
even,rb
directly,rb
criticized,vbd
mr.,nnp
nixon,nnp
",",","
who,wp
is,vbz
normally,rb
referred,vbn
to,to
here,rb
as,in
an,dt
``,``
old,jj
friend,nn
.,.
'',''
the,dt
paper,nn
accused,vbd
him,prp
of,in
being,vbg
a,dt
leading,vbg
proponent,nn
of,in
``,``
peaceful,jj
evolution,nn
",",","
'',''
a,dt
catch,nn
phrase,nn
to,to
describe,vb
what,wp
china,nnp
believes,vbz
is,vbz
the,dt
policy,nn
of,in
western,jj
countries,nns
to,to
seduce,vb
socialist,jj
nations,nns
into,in
the,dt
capitalist,jj
sphere,nn
.,.
the,dt
tension,nn
was,vbd
evident,jj
on,in
wednesday,nnp
evening,nn
during,in
mr.,nnp
nixon,nnp
's,pos
final,jj
banquet,nn
toast,nn
",",","
normally,rb
an,dt
opportunity,nn
for,in
reciting,vbg
platitudes,nns
about,in
eternal,jj
friendship,nn
.,.
instead,rb
",",","
mr.,nnp
nixon,nnp
reminded,vbd
his,prp$
host,nn
",",","
chinese,nnp
president,nnp
yang,nnp
shangkun,nnp
",",","
that,in
americans,nnps
have,vbp
n't,rb
forgiven,vbn
china,nnp
's,pos
leaders,nns
for,in
the,dt
military,jj
assault,nn
of,in
june,nnp
3-4,cd
that,wdt
killed,vbd
hundreds,nns
",",","
and,cc
perhaps,rb
thousands,nns
",",","
of,in
demonstrators,nns
.,.
``,``
many,jj
in,in
the,dt
united,nnp
states,nnps
",",","
including,vbg
many,jj
friends,nns
of,in
china,nnp
",",","
believe,vbp
the,dt
crackdown,nn
was,vbd
excessive,jj
and,cc
unjustified,jj
",",","
'',''
mr.,nnp
nixon,nnp
told,vbd
mr.,nnp
yang,nnp
",",","
who,wp
was,vbd
directly,rb
involved,vbn
in,in
ordering,vbg
the,dt
attack,nn
.,.
``,``
the,dt
events,nns
of,in
april,nnp
through,in
june,nnp
damaged,vbd
the,dt
respect,nn
and,cc
confidence,nn
which,wdt
most,jjs
americans,nnps
previously,rb
had,vbd
for,in
the,dt
leaders,nns
of,in
china,nnp
.,.
'',''
the,dt
chinese,nnp
responded,vbd
in,in
an,dt
equally,rb
undiplomatic,jj
fashion,nn
.,.
in,in
talks,nns
with,in
mr.,nnp
nixon,nnp
",",","
chinese,jj
leaders,nns
expressed,vbd
no,dt
regret,nn
for,in
the,dt
killings,nns
",",","
and,cc
even,rb
suggested,vbd
that,in
the,dt
u.s.,nnp
was,vbd
prominently,rb
involved,vbn
in,in
the,dt
demonstrations,nns
this,dt
spring,nn
.,.
in,in
a,dt
meeting,nn
tuesday,nnp
",",","
supreme,nn
leader,nn
",",","
deng,nnp
xiaoping,nnp
",",","
told,vbd
mr.,nnp
nixon,nnp
",",","
``,``
frankly,rb
speaking,vbg
",",","
the,dt
u.s.,nnp
was,vbd
involved,vbn
too,rb
deeply,rb
in,in
the,dt
turmoil,nn
and,cc
counterrevolutionary,jj
rebellion,nn
which,wdt
occurred,vbd
in,in
beijing,nnp
not,rb
long,rb
ago,rb
.,.
china,nnp
was,vbd
the,dt
real,jj
victim,nn
and,cc
it,prp
is,vbz
unjust,jj
to,to
reprove,vb
china,nnp
for,in
it,prp
.,.
'',''
despite,in
the,dt
harsh,jj
exchanges,nns
",",","
the,dt
u.s.,nnp
and,cc
china,nnp
still,rb
seem,vbp
to,to
be,vb
looking,vbg
for,in
a,dt
way,nn
to,to
mend,vb
relations,nns
",",","
which,wdt
have,vbp
deteriorated,vbn
into,in
what,wp
mr.,nnp
nixon,nnp
referred,vbd
to,to
as,in
``,``
the,dt
greatest,jjs
crisis,nn
in,in
chinese-american,nnp
relations,nns
'',''
since,in
his,prp$
initial,jj
visit,nn
to,to
china,nnp
17,cd
years,nns
ago,in
.,.
in,in
his,prp$
return,nn
toast,nn
to,to
mr.,nnp
nixon,nnp
",",","
mr.,nnp
yang,nnp
said,vbd
the,dt
relationship,nn
had,vbd
reached,vbn
a,dt
``,``
stalemate,nn
.,.
'',''
relations,nns
between,in
china,nnp
and,cc
the,dt
u.s.,nnp
have,vbp
been,vbn
tense,jj
since,in
june,nnp
7,cd
",",","
when,wrb
chinese,jj
dissident,nn
fang,nnp
lizhi,nnp
and,cc
his,prp$
wife,nn
",",","
li,nnp
shuxian,nnp
",",","
took,vbd
refuge,nn
in,in
the,dt
u.s.,nnp
embassy,nnp
in,in
beijing,nnp
.,.
shortly,rb
afterwards,rb
",",","
mr.,nnp
bush,nnp
imposed,vbd
